,Simulation Id,Flow Id,TX bitrate kbit/s,RX bitrate kbit/s,Mean Delay ms,Packet Loss Ratio %
8885,78,82,528484.3488668881,413451.9280478267,0.17394376731301942,0.16820276497695852
8886,78,83,528484.3488668881,364363.938229691,0.18048738170347003,0.18087855297157623
8887,78,84,528547.1419414175,352182.16318785574,0.12106896551724138,0.30455635491606714
8888,78,85,528547.1419414175,353538.70555877406,0.12005670103092785,0.302158273381295
8889,78,86,528547.1419414175,528408.7109644918,0.0029128929384965832,0.0
8890,78,87,528581.9490571065,436862.9082587893,0.07827400000000001,0.15254237288135594
8891,78,88,528581.9490571065,529117.9929214022,0.0053161267605633805,0.0
8892,78,89,528617.2154421803,418974.40794499614,0.0860003076923077,0.19950738916256158
8893,78,90,528617.2154421803,528619.986403807,0.002686642512077295,0.0
8894,78,91,528699.0576428834,335162.9425266635,0.14083817427385895,0.3451086956521739
8895,78,92,528741.512568037,330150.66399348906,0.11831774891774892,0.36712328767123287
8896,78,93,528741.512568037,406539.38951014646,0.16585283687943264,0.21008403361344538
8897,78,94,528788.5273972602,529954.4591392609,0.0029919452054794522,0.0
8898,78,95,528788.5273972602,491999.1508890394,0.035671301775147934,0.05056179775280899
8899,78,96,528788.5273972602,528683.9899413243,0.005176,0.0
8900,78,97,528836.9101383922,323489.20748958894,0.13110896226415095,0.3782991202346041
8901,78,98,528836.9101383922,528844.4532298505,0.005269320113314448,0.0
8902,78,99,528836.9101383922,422345.30780186737,0.0887820143884892,0.1871345029239766
8903,78,100,528836.9101383922,528842.6192441339,0.0024888923512747874,0.0
8904,78,101,528894.7610294117,318969.8455358989,0.1385605,0.37888198757763975
8905,78,102,528894.7610294117,450898.6007269986,0.08377291666666668,0.08571428571428572
8906,78,103,528894.7610294117,529111.3234248278,0.005603665689149561,0.0
8907,78,104,528894.7610294117,528822.7860406338,0.010529735294117647,0.0
8908,78,105,528950.7179063484,528866.0829571966,0.002617033434650456,0.0
8909,78,106,528950.7179063484,528957.2118651028,0.005034268292682927,0.0
8910,78,107,529012.9680492299,309169.62568863615,0.14975164835164836,0.3933333333333333
8911,78,108,529012.9680492299,529211.2686942072,0.002666703470031546,0.0
8912,78,109,529156.3717820183,482057.2645887753,0.03909242424242425,0.06713780918727916
8913,78,110,529156.3717820183,374944.9448584975,0.16946616915422888,0.25555555555555554
8914,78,111,529156.3717820183,529154.1520546336,0.006151267123287672,0.0
8915,78,112,529156.3717820183,379420.9408618595,0.23145621890547266,0.24436090225563908
8916,78,113,529233.407858871,302995.697310032,0.2044217948717949,0.39768339768339767
8917,78,114,529317.3682261448,300007.03845341713,0.20382432432432432,0.40562248995983935
8918,78,115,529411.7647058823,295663.13467522745,0.20759928057553959,0.4349593495934959
8919,78,116,529411.7647058823,428606.8623398098,0.11628235294117648,0.11304347826086956
8920,78,117,529512.8248922467,295871.84742147307,0.21739312977099237,0.42290748898678415
8921,78,118,529636.5489130435,294172.03217645007,0.2265349593495935,0.419811320754717
8922,78,119,529761.5714557692,382139.5327324341,0.11869869281045752,0.25728155339805825
8923,78,120,530061.3496932515,530171.4372026281,0.002631246153846154,0.0
8924,78,121,530061.3496932515,407528.35005640326,0.1567678321678322,0.16374269005847952
8925,78,122,530061.3496932515,403490.4378722959,0.152686013986014,0.16374269005847952
8926,78,123,530061.3496932515,535658.1318948215,0.00997979381443299,0.0
8927,78,124,530239.1092927328,283796.5210933706,0.24301521739130436,0.43558282208588955
8928,78,125,530239.1092927328,284659.9894570374,0.25254105263157894,0.3581081081081081
8929,78,126,530239.1092927328,166166.88908077555,0.46753469387755103,0.5333333333333333
8930,78,127,530700.1516152859,280650.31982942426,0.25636025641025645,0.41353383458646614
8931,78,128,530700.1516152859,280650.31982942426,0.25033076923076925,0.3333333333333333
8932,78,129,530980.6034482758,530797.391121397,0.00315736301369863,0.0
8933,78,130,530980.6034482758,395992.41014547215,0.18465,0.15966386554621848
8934,78,131,531306.7900214769,371666.188700889,0.2442567901234568,0.24299065420560748
8935,78,132,531306.7900214769,531340.7438918379,0.007394293233082707,0.0
8936,78,133,531703.0356224085,438438.1176219219,0.09372694736842105,0.1592920353982301
8937,78,134,532224.1562492935,275376.73066625866,0.24513400000000002,0.38271604938271603
8938,78,135,533620.1008530365,360400.4449388209,0.22999555555555556,0.16666666666666666
8939,78,136,533620.1008530365,375565.90774883534,0.12715,0.18461538461538463
8940,78,137,534662.5298814912,374220.37422037416,0.12610355555555555,0.1509433962264151
8941,78,138,534662.5298814912,535076.5525546189,0.0054169583333333335,0.0
8942,78,139,536132.8125,359497.1319879929,0.19957535714285715,0.17647058823529413
8943,78,140,542410.7142857142,296143.9588688946,0.15916416666666666,0.14285714285714285
8944,78,141,575296.8593940738,580078.125,0.0028851454545454546,0.0
8945,79,1,527789.4092520403,527846.0436645068,0.004919366018596788,0.0
8946,79,2,527789.4092520403,522184.6945208774,0.008489366438356166,0.000855431993156544
8947,79,3,527794.581287264,528047.0678991386,0.007411760683760684,0.0
8948,79,4,527808.7797619047,521611.0562914967,0.013757589285714286,0.0008920606601248885
8949,79,5,527808.7797619047,522053.25409310724,0.014565982142857144,0.0008920606601248885
8950,79,6,527819.2628494138,512367.3467855234,0.009163594040968342,0.0037105751391465678
8951,79,7,527834.9764846951,528741.4535325399,0.004990251630941286,0.0
8952,79,8,527858.60827956,528152.0385588428,0.005233564453125001,0.0
8953,79,9,527858.60827956,528296.4788833316,0.0052761816406250005,0.0
8954,79,10,527877.6477921614,528452.4833489083,0.007509929078014185,0.0
8955,79,11,527877.6477921614,528206.8988561309,0.004978218623481781,0.0
8956,79,12,527891.0874773415,527888.173221872,0.004988639667705088,0.0
8957,79,13,527905.6753556044,520752.17671508447,0.009702597402597404,0.001081081081081081
8958,79,14,527913.3748759193,528243.4491264402,0.002634994606256742,0.0
8959,79,15,527913.3748759193,527253.0581675959,0.002983019480519481,0.0
8960,79,16,527913.3748759193,528613.7063837987,0.004991974110032363,0.0
8961,79,17,527927.9596275099,520612.60356515186,0.012381193693693695,0.0011248593925759281
8962,79,18,527936.2710674157,526431.1915261921,0.005560586245772266,0.0
8963,79,19,527944.6132517861,529166.2709298233,0.007665302166476626,0.0
8964,79,20,527944.6132517861,521117.7925151171,0.015112064965197215,0.0011587485515643105
8965,79,21,527953.3959537571,527910.186180796,0.00508918013856813,0.0
8966,79,22,527961.6702300301,529177.8786296638,0.0025681733021077286,0.0
8967,79,23,527961.6702300301,519751.10478121164,0.014634606205250597,0.002380952380952381
8968,79,24,527999.4898555654,528883.5896437609,0.0025533913043478264,0.0
8969,79,25,527999.4898555654,529093.6061770187,0.0029940621118012428,0.0
8970,79,26,527999.4898555654,529135.1250062842,0.0056681218905472635,0.0
8971,79,27,528009.0997785166,519536.9635170713,0.010131660231660233,0.0012853470437017994
8972,79,28,528065.3268429533,504484.06792628847,0.013305488505747127,0.0028653295128939827
8973,79,29,528065.3268429533,529487.216030556,0.005165348837209302,0.0
8974,79,30,528089.092243277,518546.18349717115,0.016038494934876992,0.001445086705202312
8975,79,31,528116.4141436741,528215.8301241368,0.0053624486803519065,0.0
8976,79,32,528144.7923507608,528145.8153340208,0.005032963525835867,0.0
8977,79,33,528161.3372093022,528663.602850637,0.0026666253869969043,0.0
8978,79,34,528161.3372093022,517951.109038833,0.016842380952380952,0.001584786053882726
8979,79,35,528161.3372093022,528079.3844826346,0.005108885448916409,0.0
8980,79,36,528176.4290700678,528487.8563518614,0.00984315955766193,0.0
8981,79,37,528176.4290700678,528793.375409548,0.0025820347003154575,0.0
8982,79,38,528209.4557349972,528312.4957327432,0.0029057635467980296,0.0
8983,79,39,528226.4248164346,528875.4547356073,0.0025707705192629816,0.0
8984,79,40,528226.4248164346,529221.6519913733,0.005133031825795645,0.0
8985,79,41,528246.5150403521,528767.0888936315,0.005150581196581197,0.0
8986,79,42,528246.5150403521,528246.5150403521,0.002536205128205128,0.0
8987,79,43,528246.5150403521,528690.7623464732,0.0025428888888888892,0.0
8988,79,44,528265.003211811,529168.4392121988,0.005024188481675393,0.0
8989,79,45,528265.003211811,528240.2023025788,0.005245514834205934,0.0
